GeneID,SRR26282776,SRR26282777,SRR26282778,SRR26282781,SRR26282782,SRR26282783
ENSG00000288601,0,0,0,0,0,0
ENSG00000222268,0,0,0,0,1,0
ENSG00000262038,1,0,0,0,1,0
ENSG00000259866,0,0,1,0,0,0
ENSG00000261336,2,2,2,2,5,5
ENSG00000259918,31,37,34,38,18,22
ENSG00000260497,0,0,0,0,0,0
ENSG00000275393,8,4,8,7,6,4
ENSG00000287125,34,34,33,22,25,37
ENSG00000283416,0,0,1,0,0,1
ENSG00000269898,1,1,2,1,0,4
ENSG00000131148,638,621,529,660,251,438
ENSG00000252311,2,3,1,5,2,2
ENSG00000270184,16,19,23,25,12,15
ENSG00000270159,0,2,1,1,1,0
ENSG00000131143,2757,2906,2734,2665,2087,2434
ENSG00000270698,0,0,0,0,0,0
ENSG00000214259,0,0,0,0,0,2
ENSG00000286510,0,0,0,0,0,1
ENSG00000279907,0,0,0,0,0,0
ENSG00000140968,3,2,3,1,2,1
ENSG00000274134,0,0,0,0,0,0
ENSG00000285163,2,3,3,1,3,1
ENSG00000268804,0,0,1,0,1,0
ENSG00000285040,0,0,0,0,0,0
ENSG00000269667,0,0,0,0,0,0
ENSG00000285012,0,0,0,0,0,0
ENSG00000279604,0,0,0,0,0,0
ENSG00000261177,0,0,0,0,1,0
ENSG00000268078,0,0,0,0,0,0
ENSG00000268505,0,0,0,0,0,0
ENSG00000269186,0,0,0,0,0,0
ENSG00000213658,19,14,12,15,12,18
ENSG00000103313,0,0,0,1,3,2
ENSG00000169189,548,582,588,462,345,605
ENSG00000245888,24,18,20,3,7,13
ENSG00000274092,1,2,2,1,2,1
ENSG00000077238,997,972,968,1150,919,1136
ENSG00000103522,0,1,0,1,1,0
ENSG00000169246,84,133,90,103,40,94
ENSG00000265462,0,3,0,3,0,2
ENSG00000287809,18,17,17,9,10,20
ENSG00000258186,0,0,0,0,0,0
ENSG00000273956,0,0,0,0,0,1
ENSG00000257639,0,0,0,0,0,0
ENSG00000271609,0,0,0,0,0,0
ENSG00000252798,0,0,0,0,0,0
ENSG00000261596,8,5,4,2,2,6
ENSG00000172366,859,934,917,922,700,890
ENSG00000228201,6,6,6,5,4,4
ENSG00000161996,2920,2685,2788,2569,1953,2432
ENSG00000262528,0,0,0,0,1,0
ENSG00000103269,189,172,253,157,262,313
ENSG00000260394,0,1,0,0,1,2
ENSG00000279441,0,0,0,0,0,0
ENSG00000103266,938,1177,968,1113,987,917
ENSG00000161999,739,715,656,946,704,493
ENSG00000127580,432,404,385,454,472,457
ENSG00000261659,39,23,33,16,18,15
ENSG00000140983,2694,2658,2771,2134,2279,2353
ENSG00000198064,39,31,36,31,35,58
ENSG00000279800,83,60,51,77,20,40
ENSG00000284209,0,0,0,0,0,0
ENSG00000288300,0,0,0,0,0,0
ENSG00000286968,0,0,0,0,0,0
ENSG00000261644,1,9,0,2,1,1
ENSG00000201075,0,0,0,1,0,0
ENSG00000262454,429,485,470,339,343,476
ENSG00000207639,0,0,1,0,0,2
ENSG00000199130,3,2,2,2,0,3
ENSG00000260009,1,1,1,1,0,0
ENSG00000263257,0,2,2,3,2,4
ENSG00000140694,1684,1611,1492,1107,786,961
ENSG00000260682,0,0,0,0,0,0
ENSG00000276519,0,0,0,0,0,0
ENSG00000184860,638,532,535,491,244,415
ENSG00000086696,0,0,1,0,1,0
ENSG00000261235,0,0,0,1,0,0
ENSG00000260161,0,0,0,0,0,0
ENSG00000135698,226,192,117,319,44,127
ENSG00000261029,0,0,0,0,0,0
ENSG00000251888,0,0,0,0,0,0
ENSG00000260327,0,0,0,0,0,0
ENSG00000260866,0,0,0,0,0,0
ENSG00000260307,0,0,0,0,0,0
ENSG00000261541,0,0,0,0,0,0
ENSG00000260662,0,0,0,0,0,0
ENSG00000261233,0,0,0,0,0,0
ENSG00000289734,0,0,0,0,0,0
ENSG00000259966,0,0,0,0,0,0
ENSG00000262187,0,0,0,0,0,0
ENSG00000261111,0,0,0,0,0,0
ENSG00000261569,0,0,0,0,0,0
ENSG00000260311,0,0,0,0,0,0
ENSG00000260974,0,0,0,0,0,0
ENSG00000261391,0,0,0,0,0,0
ENSG00000260864,0,0,0,0,0,0
ENSG00000260845,0,0,0,0,0,0
ENSG00000261108,0,0,0,0,0,0
ENSG00000278950,0,0,0,0,0,0
ENSG00000279780,0,0,0,0,0,0
ENSG00000279795,0,0,0,0,0,0
ENSG00000260158,0,0,0,0,0,0
ENSG00000261719,0,0,0,0,0,0
ENSG00000259934,0,0,0,0,0,0
ENSG00000259303,0,0,0,0,0,0
ENSG00000260047,0,0,0,0,0,0
ENSG00000214614,0,0,0,0,0,0
ENSG00000261834,0,0,0,0,0,0
ENSG00000270864,0,0,0,0,0,0
ENSG00000277304,0,0,1,1,0,1
ENSG00000260610,0,0,0,0,0,0
ENSG00000259852,0,0,0,0,0,0
ENSG00000233732,0,0,0,0,0,0
ENSG00000260921,0,0,0,0,0,0
ENSG00000259997,0,0,0,0,0,0
ENSG00000271130,0,0,0,0,0,0
ENSG00000260900,0,0,0,0,0,0
ENSG00000261682,0,0,0,0,0,0
ENSG00000259800,0,0,0,0,0,0
ENSG00000261218,0,0,0,1,0,1
ENSG00000289733,0,0,0,0,0,0
ENSG00000197943,68,67,49,31,15,38
ENSG00000174943,366,327,371,270,301,354
ENSG00000188827,350,343,323,315,396,407
ENSG00000223168,0,0,0,0,0,0
ENSG00000260057,0,0,0,0,0,0
ENSG00000262117,1,0,2,0,1,0
ENSG00000171490,6482,6690,6435,5981,3756,5729
ENSG00000103342,5539,5623,4697,6064,2857,4506
ENSG00000261560,27,24,16,38,10,29
ENSG00000260318,51,53,29,32,11,32
ENSG00000261216,7,7,7,4,4,10
ENSG00000277458,0,0,0,0,0,0
ENSG00000048462,0,0,0,2,0,3
ENSG00000260224,0,0,0,0,0,0
ENSG00000260488,0,0,0,0,1,1
ENSG00000241641,0,1,0,0,1,0
ENSG00000175604,1,2,1,1,0,0
ENSG00000261293,0,0,0,0,0,0
ENSG00000289640,0,0,0,0,0,0
ENSG00000158486,81,80,95,37,83,88
ENSG00000284685,1,0,0,1,0,1
ENSG00000289080,0,0,0,0,0,1
ENSG00000289029,13,11,9,10,6,13
ENSG00000102996,87,92,95,89,88,136
ENSG00000207173,0,0,0,0,0,0
ENSG00000261151,0,0,0,0,0,0
ENSG00000103005,596,628,502,668,342,456
ENSG00000254206,96,54,105,106,67,167
ENSG00000289754,0,0,0,0,0,0
ENSG00000288656,0,0,0,0,0,0
ENSG00000289755,2,2,4,1,1,0
ENSG00000289756,0,0,0,0,0,0
ENSG00000102977,410,395,373,376,364,398
ENSG00000261393,0,0,0,1,0,0
ENSG00000261092,0,2,0,2,3,2
ENSG00000260573,0,0,0,0,1,0
ENSG00000167207,27,23,20,16,35,33
ENSG00000102893,2196,2121,1973,1872,1427,2048
ENSG00000261430,2,1,1,0,0,1
ENSG00000219027,3,0,0,0,1,4
ENSG00000251692,4,1,1,1,0,1
ENSG00000100726,1845,1812,1857,1865,1194,1584
ENSG00000260646,3,7,4,8,11,11
ENSG00000103249,1754,1653,1685,1420,1254,1241
ENSG00000277639,6,4,6,3,2,1
ENSG00000172824,1,0,0,0,1,1
ENSG00000180185,603,611,518,554,467,427
ENSG00000168101,672,685,636,758,525,640
ENSG00000215148,1,0,1,0,2,0
ENSG00000261509,0,0,0,0,0,0
ENSG00000205456,0,0,0,0,0,0
ENSG00000275034,0,0,0,0,0,0
ENSG00000243716,456,318,344,334,305,352
ENSG00000214967,2,15,2,5,5,13
ENSG00000151006,126,93,147,119,167,199
ENSG00000205022,0,1,0,0,0,1
ENSG00000183632,0,0,0,0,0,0
ENSG00000284484,0,1,0,0,0,0
ENSG00000125170,313,343,347,386,308,356
ENSG00000234719,2,15,5,8,4,8
ENSG00000260772,0,0,0,0,0,0
ENSG00000181019,3425,3589,3235,3172,2494,2993
ENSG00000141101,813,848,915,731,840,975
ENSG00000260290,13,9,13,14,8,12
ENSG00000252443,0,0,0,0,0,0
ENSG00000102908,1689,1427,1466,1514,786,1299
ENSG00000260664,1,3,0,3,1,2
ENSG00000174990,0,0,0,0,0,0
ENSG00000270385,0,0,0,0,1,1
ENSG00000260443,0,0,0,0,0,0
ENSG00000261193,1,0,1,0,0,0
ENSG00000205037,1,0,2,2,1,1
ENSG00000289563,0,0,0,0,0,0
ENSG00000260162,0,0,0,0,0,0
ENSG00000261327,0,0,0,1,0,0
ENSG00000260420,0,0,0,0,0,0
ENSG00000261816,0,0,0,0,0,0
ENSG00000172530,336,299,231,384,425,329
ENSG00000201999,0,0,0,0,0,0
ENSG00000286928,0,0,0,0,0,0
ENSG00000246898,36,33,22,30,21,20
ENSG00000289353,43,37,24,30,12,29
ENSG00000166546,17,36,33,4,26,35
ENSG00000187555,5303,4895,4311,5322,3835,3612
ENSG00000183336,0,0,0,0,0,0
ENSG00000261740,0,1,3,2,3,1
ENSG00000102898,1639,1741,1531,1828,918,1407
ENSG00000289151,7,11,7,4,5,1
ENSG00000287256,0,0,0,0,0,0
ENSG00000289307,11,8,9,9,7,8
ENSG00000260166,0,0,0,2,0,2
ENSG00000263307,16,18,11,10,11,15
ENSG00000285367,1,2,1,0,0,0
ENSG00000289907,0,0,0,0,0,0
ENSG00000260963,0,0,0,0,0,0
ENSG00000283003,0,0,0,0,0,0
ENSG00000262097,0,0,1,0,0,1
ENSG00000289932,0,0,0,0,0,0
ENSG00000289937,0,1,1,0,0,2
ENSG00000260944,0,0,0,0,0,0
ENSG00000262468,80,77,90,18,60,90
ENSG00000261008,27,29,26,16,15,17
ENSG00000261325,0,0,3,0,1,0
ENSG00000260850,0,0,0,0,0,0
ENSG00000245694,1755,1746,1809,1434,522,1602
ENSG00000260630,26,26,48,16,24,43
ENSG00000236481,0,0,0,0,0,0
ENSG00000260498,2,0,0,3,1,2
ENSG00000261390,1,1,1,1,2,2
ENSG00000259768,61,53,46,46,55,47
ENSG00000260788,0,0,0,0,0,0
ENSG00000261302,14,4,7,2,2,4
ENSG00000260086,12,16,20,7,11,20
ENSG00000276075,0,2,3,1,2,6
ENSG00000260592,3,1,0,2,0,2
ENSG00000290010,0,0,0,0,0,0
ENSG00000289004,20,11,14,8,12,9
ENSG00000255198,41,57,64,74,18,45
ENSG00000277369,5,6,11,2,9,8
ENSG00000260018,12,8,5,3,7,6
ENSG00000290038,0,0,0,0,0,0
ENSG00000103051,787,772,755,803,604,785
ENSG00000289073,11,5,4,6,13,5
ENSG00000038532,951,852,782,1064,554,624
ENSG00000287121,2,5,1,0,0,0
ENSG00000263033,4,0,1,1,2,3
ENSG00000285527,0,0,0,1,1,0
ENSG00000261095,0,0,0,0,0,0
ENSG00000261651,0,0,0,0,0,0
ENSG00000261697,0,0,0,1,0,0
ENSG00000243705,0,0,0,0,0,0
ENSG00000280419,0,0,0,1,0,0
ENSG00000131152,0,0,0,0,0,0
ENSG00000270006,8,5,4,1,1,0
ENSG00000270082,0,0,0,0,0,0
ENSG00000103264,327,359,363,334,302,349
ENSG00000269901,6,1,6,0,5,2
ENSG00000140941,996,1005,961,774,687,903
ENSG00000261592,0,0,1,1,0,1
ENSG00000276393,0,0,0,0,0,0
ENSG00000276337,13,14,13,7,11,17
ENSG00000260714,6,7,6,5,1,3
ENSG00000262155,26,35,42,18,20,32
ENSG00000271105,3,1,4,3,4,4
ENSG00000263326,4,6,6,1,2,4
ENSG00000260448,10,15,6,4,4,11
ENSG00000262700,1,1,3,1,1,0
ENSG00000275494,13,18,11,4,8,11
ENSG00000205629,727,739,792,577,748,788
ENSG00000260034,23,22,19,10,20,27
ENSG00000266166,0,0,0,0,0,0
ENSG00000103375,1,5,0,3,1,0
ENSG00000155592,449,436,333,436,260,345
ENSG00000259955,0,0,0,0,0,0
ENSG00000274925,92,108,94,45,62,92
ENSG00000181625,5,5,2,2,0,5
ENSG00000275441,1,1,1,1,2,6
ENSG00000196796,0,0,0,1,2,0
ENSG00000288983,36,31,35,21,24,32
ENSG00000261840,18,14,13,18,8,15
ENSG00000282034,0,0,0,0,0,0
ENSG00000224578,104,135,106,135,63,113
ENSG00000008710,2045,2088,2197,2648,2248,2671
ENSG00000259933,9,6,8,4,4,12
ENSG00000261123,12,8,4,10,6,17
ENSG00000284008,0,0,0,0,0,0
ENSG00000261240,0,1,0,1,0,1
ENSG00000260447,1,0,0,3,0,1
ENSG00000200059,0,1,1,0,0,1
ENSG00000265867,0,0,0,0,0,0
ENSG00000264397,0,0,0,0,0,0
ENSG00000167964,457,503,486,246,475,563
ENSG00000260260,330,377,471,217,315,368
ENSG00000206630,0,0,0,0,0,0
ENSG00000281010,0,0,0,0,0,0
ENSG00000131653,4229,4135,4333,3996,3509,3933
ENSG00000167971,248,228,305,236,354,373
ENSG00000167965,1229,1301,1213,1344,1239,1128
ENSG00000182685,73,79,81,58,42,69
ENSG00000184207,1147,1267,1008,1313,599,697
ENSG00000261532,0,0,0,0,0,0
ENSG00000167967,1323,1361,1303,1281,1107,1230
ENSG00000259780,0,0,0,0,0,0
ENSG00000167968,18,10,17,17,18,20
ENSG00000167969,2259,2455,2147,1775,2263,2041
ENSG00000261663,56,65,53,43,62,52
ENSG00000205937,4473,4621,4426,4062,2500,3616
ENSG00000260778,18,20,18,13,17,18
ENSG00000266643,1,4,1,3,1,2
ENSG00000284346,0,0,0,0,0,0
ENSG00000264004,1,1,0,0,0,0
ENSG00000102934,214,194,191,139,188,214
ENSG00000090565,1901,1765,1902,1692,1436,1672
ENSG00000201034,3,0,2,0,0,0
ENSG00000230428,0,3,1,0,3,2
ENSG00000277142,59,63,53,34,23,38
ENSG00000103326,2383,2256,2026,2834,1653,2057
ENSG00000266124,7,4,4,11,5,4
ENSG00000266235,19,8,8,14,3,6
ENSG00000261691,0,0,0,0,0,0
ENSG00000161992,7,3,7,0,6,1
ENSG00000289107,0,0,0,0,1,0
ENSG00000287340,0,0,0,0,0,0
ENSG00000078328,1,0,1,0,2,0
ENSG00000289991,0,0,0,0,0,0
ENSG00000289618,0,0,0,0,0,0
ENSG00000124067,620,586,665,594,723,682
ENSG00000233614,0,0,0,0,0,0
ENSG00000290355,0,0,0,0,0,0
ENSG00000261711,0,0,0,0,0,0
ENSG00000290413,0,0,0,0,0,0
ENSG00000240338,0,0,0,0,0,0
ENSG00000290455,1,0,0,2,4,0
ENSG00000255986,0,0,0,0,0,0
ENSG00000290662,1,6,3,4,3,4
ENSG00000275691,0,0,0,0,0,0
ENSG00000290663,0,0,0,0,0,0
ENSG00000185710,1,37,2,0,19,2
ENSG00000257408,0,0,0,0,0,0
ENSG00000260908,0,0,0,0,0,0
ENSG00000258150,0,0,0,0,0,0
ENSG00000279228,0,0,0,0,0,0
ENSG00000271699,0,0,0,0,0,0
ENSG00000258130,0,0,0,0,0,0
ENSG00000278887,0,0,0,0,0,0
ENSG00000255185,0,0,0,0,0,0
ENSG00000261741,0,0,0,0,0,0
ENSG00000205918,0,0,0,0,0,0
ENSG00000222019,0,0,0,0,0,0
ENSG00000261812,0,0,0,0,0,0
ENSG00000230267,0,0,1,0,0,0
ENSG00000257122,0,0,0,0,0,0
ENSG00000290865,72,114,56,105,52,61
ENSG00000257838,0,0,0,0,0,0
ENSG00000290866,0,0,0,1,0,0
ENSG00000214331,0,0,0,0,0,0
ENSG00000255277,2,2,0,0,1,1
ENSG00000290943,4,2,3,0,3,4
ENSG00000260628,0,0,0,0,0,0
ENSG00000260644,0,0,0,0,0,0
ENSG00000214617,0,0,0,0,0,0
ENSG00000261599,0,0,0,0,0,0
ENSG00000183604,4,1,15,14,2,10
ENSG00000262583,1,1,0,0,0,0
ENSG00000291051,6,6,9,1,7,10
ENSG00000237296,0,0,0,0,0,0
ENSG00000291060,6,2,4,3,4,4
ENSG00000248124,0,0,0,0,0,0
ENSG00000180747,0,0,0,0,0,0
ENSG00000205361,0,0,0,0,0,0
ENSG00000291095,10,9,10,9,10,13
ENSG00000260078,1,0,1,0,0,4
ENSG00000260549,0,0,0,0,0,0
ENSG00000291105,131,171,176,154,165,237
ENSG00000262587,0,0,1,0,0,0
ENSG00000291179,11,8,4,1,3,3
ENSG00000284649,0,0,0,0,0,0
ENSG00000261556,5,4,5,6,6,10
ENSG00000215154,0,0,0,0,0,0
ENSG00000289181,0,0,0,0,0,0
ENSG00000103495,1052,1193,1114,1475,824,1057
ENSG00000281005,13,12,9,11,6,10
ENSG00000290183,0,0,0,0,0,0
ENSG00000006194,437,429,391,477,328,451
ENSG00000197006,2343,2525,2505,2106,1886,2114
ENSG00000291066,139,106,124,95,62,121
ENSG00000290675,0,0,0,0,0,0
ENSG00000274460,69,69,75,6,35,43
ENSG00000185716,545,511,495,428,148,430
ENSG00000260277,5,0,3,4,2,10
ENSG00000175267,3,3,6,2,6,8
ENSG00000183921,2,0,0,2,3,1
ENSG00000287739,1,0,0,0,2,1
ENSG00000291262,0,0,0,0,0,0
ENSG00000290674,0,0,0,0,0,0
ENSG00000208017,0,0,0,0,0,0
ENSG00000157322,2,0,1,0,0,1
ENSG00000277003,0,0,0,0,0,0
ENSG00000226232,0,0,0,0,1,0
ENSG00000291263,10,7,14,13,18,30
ENSG00000291219,0,0,0,0,0,0
ENSG00000278848,0,0,0,0,0,0
ENSG00000282927,0,0,0,0,0,0
ENSG00000262090,0,0,0,0,0,0
ENSG00000260626,0,0,0,0,0,0
ENSG00000261200,1,0,0,0,0,0
ENSG00000261466,0,0,0,0,0,0
ENSG00000290420,0,0,0,0,0,0
ENSG00000261405,0,0,0,0,0,0
ENSG00000259882,0,0,0,0,0,0
ENSG00000290414,0,0,0,0,0,0
ENSG00000291264,0,0,0,0,0,0
ENSG00000260518,0,0,0,0,0,0
ENSG00000282924,0,0,0,0,0,0
ENSG00000261580,0,0,0,0,0,0
ENSG00000260308,0,0,0,0,0,0
ENSG00000270467,0,0,0,0,0,0
ENSG00000261153,0,0,0,0,0,0
ENSG00000271178,0,0,0,0,0,0
ENSG00000259680,0,0,0,0,0,0
ENSG00000270924,0,0,0,0,0,0
ENSG00000271691,0,0,0,0,0,0
ENSG00000260312,0,0,0,0,0,0
ENSG00000270318,0,0,0,0,0,0
ENSG00000260525,0,0,0,0,0,0
ENSG00000260781,2,0,0,3,2,4
ENSG00000290419,0,0,0,0,0,0
ENSG00000271620,0,0,0,0,0,0
ENSG00000261607,0,0,0,0,0,0
ENSG00000259842,0,0,0,0,0,0
ENSG00000270401,0,0,0,0,0,0
ENSG00000198373,738,695,632,669,438,476
ENSG00000250616,7,5,5,8,5,9
ENSG00000290692,6,4,3,4,9,7
ENSG00000290693,0,0,0,0,0,0
ENSG00000291047,0,0,0,0,0,0
ENSG00000291266,15,13,7,12,7,8
ENSG00000260219,44,41,48,29,38,37
ENSG00000290985,0,0,0,0,0,0
ENSG00000291267,0,0,0,0,0,0
ENSG00000290986,0,0,0,0,0,0
ENSG00000291269,0,0,0,0,0,0
ENSG00000261536,0,0,0,0,0,0
ENSG00000260414,0,0,0,0,0,0
ENSG00000260419,0,0,0,0,0,0
ENSG00000205457,0,0,0,0,0,0
ENSG00000260827,0,0,0,0,0,0
ENSG00000260933,0,0,0,0,0,0
ENSG00000278994,0,0,0,0,1,0
ENSG00000276484,0,0,0,0,0,0
ENSG00000214940,0,0,0,0,0,0
ENSG00000285628,0,0,0,0,0,0
ENSG00000205746,126,94,113,87,86,104
ENSG00000290386,0,0,0,0,0,0
ENSG00000273613,0,0,0,0,0,0
ENSG00000277647,0,1,1,0,0,1
ENSG00000254681,103,116,143,134,116,131
ENSG00000275391,0,0,0,0,0,0
ENSG00000291270,0,0,0,0,0,0
ENSG00000206927,0,0,0,0,0,0
ENSG00000257563,0,0,0,0,0,0
ENSG00000266291,0,0,0,0,0,0
ENSG00000265776,0,0,0,0,0,0
ENSG00000257527,0,0,0,0,0,0
ENSG00000266454,0,0,0,0,0,0
ENSG00000185164,300,280,342,408,320,280
ENSG00000274025,0,0,0,0,0,0
ENSG00000277014,0,0,0,0,0,0
ENSG00000262974,0,0,0,0,0,0
ENSG00000260550,0,0,0,0,0,0
ENSG00000291057,5,3,9,4,6,12
ENSG00000256340,0,0,0,0,0,0
ENSG00000290383,0,0,0,0,0,0
ENSG00000291271,0,0,0,0,0,0
ENSG00000290953,0,0,0,0,0,0
ENSG00000263918,0,0,0,0,0,0
ENSG00000258354,0,0,0,0,0,0
ENSG00000265537,0,0,0,0,0,0
ENSG00000183458,155,138,181,130,125,167
ENSG00000207425,10,16,7,9,21,11
ENSG00000290391,0,0,0,0,0,0
ENSG00000183426,58,43,64,45,36,78
ENSG00000275259,0,0,0,0,0,0
ENSG00000278265,0,0,0,0,0,0
ENSG00000273804,0,0,0,0,0,0
ENSG00000179889,3990,3709,3409,3739,2388,3574
ENSG00000261819,15,7,9,5,10,14
ENSG00000238728,0,1,2,0,0,1
ENSG00000275910,7,15,5,2,6,13
ENSG00000157045,663,658,568,716,651,635
ENSG00000085721,1558,1559,1343,1561,727,1447
ENSG00000188599,0,0,0,0,0,0
ENSG00000283346,0,0,0,0,0,0
ENSG00000207294,0,0,0,0,0,0
ENSG00000264115,0,0,0,0,0,0
ENSG00000257391,0,0,0,0,0,0
ENSG00000291274,0,0,0,0,0,0
ENSG00000291275,0,0,0,0,0,0
ENSG00000290984,0,0,0,0,0,0
ENSG00000291276,0,0,0,0,0,0
ENSG00000290845,0,0,0,0,0,0
ENSG00000259822,0,0,0,0,0,0
ENSG00000260516,0,0,0,0,0,0
ENSG00000080603,275,192,215,228,180,198
ENSG00000291300,4,3,2,1,2,4
ENSG00000172460,0,0,0,0,0,0
ENSG00000263280,15,8,11,6,7,8
ENSG00000162076,489,549,459,423,440,474
ENSG00000289222,9,13,14,16,8,17
ENSG00000183971,2,5,2,1,3,4
ENSG00000260442,24,18,38,23,26,48
ENSG00000196993,1,1,2,2,1,1
ENSG00000289415,0,0,0,0,0,0
ENSG00000290680,0,0,0,0,1,0
ENSG00000290678,0,0,0,0,0,0
ENSG00000290679,0,0,0,0,0,0
ENSG00000169203,34,25,23,35,18,32
ENSG00000140939,125,144,187,119,186,211
ENSG00000103544,1571,1506,1382,1495,996,1230
ENSG00000261195,4,0,2,1,1,0
ENSG00000162032,10,9,13,12,6,8
ENSG00000288753,0,1,1,1,1,3
ENSG00000140859,573,614,466,585,625,622
ENSG00000178188,1814,1677,1894,1644,1612,1786
ENSG00000290738,16,13,12,7,7,8
ENSG00000290739,6,0,2,5,0,6
ENSG00000222359,0,0,0,0,0,0
ENSG00000291228,42,31,48,47,31,36
ENSG00000290728,4,1,5,8,5,2
ENSG00000291103,1,2,1,1,2,7
ENSG00000261804,43,43,28,46,30,27
ENSG00000288801,0,0,0,0,0,0
ENSG00000140718,1150,1164,1224,1124,1071,1124
ENSG00000177508,3596,3831,3258,3165,1984,2214
ENSG00000283689,29,33,18,23,12,21
ENSG00000277559,46,38,43,39,25,33
ENSG00000261803,1,0,0,0,0,0
ENSG00000287885,2,0,0,1,1,1
ENSG00000259876,2,4,2,2,0,3
ENSG00000259899,5,1,4,3,0,2
ENSG00000274834,0,0,0,0,0,0
ENSG00000103381,759,701,682,696,506,660
ENSG00000264733,0,0,0,0,0,0
ENSG00000260378,0,0,0,0,1,1
ENSG00000261158,0,0,0,1,0,1
ENSG00000199474,0,0,0,0,0,0
ENSG00000241932,4,2,5,2,1,3
ENSG00000237515,1731,1590,1393,1160,827,949
ENSG00000262116,0,1,2,0,1,0
ENSG00000233232,1,5,1,1,4,3
ENSG00000186153,126,130,113,107,78,92
ENSG00000288821,0,0,0,0,0,0
ENSG00000290429,0,1,0,0,1,0
ENSG00000261239,0,0,0,0,0,0
ENSG00000199448,0,0,0,0,0,0
ENSG00000261356,0,0,0,0,0,0
ENSG00000260251,0,0,0,0,0,0
ENSG00000171241,1620,1685,1152,2768,875,1301
ENSG00000261512,13,11,12,14,13,4
ENSG00000259856,28,20,16,41,31,24
ENSG00000260909,0,0,0,0,0,0
ENSG00000069329,6579,6484,5918,7488,4237,5999
ENSG00000261131,10,12,6,5,3,6
ENSG00000280376,4,3,3,1,0,6
ENSG00000091651,1540,1644,1484,1576,613,1163
ENSG00000140795,25,17,18,20,16,22
ENSG00000260782,5,3,3,2,1,1
ENSG00000155330,396,426,375,401,309,397
ENSG00000260889,0,0,1,0,1,0
ENSG00000261725,0,0,0,0,0,0
ENSG00000166123,1818,1732,1608,2246,1904,1999
ENSG00000069345,3678,3717,3251,3799,2367,3276
ENSG00000261173,12,12,8,6,11,7
ENSG00000259821,0,0,0,0,0,0
ENSG00000259983,0,0,0,0,0,0
ENSG00000290715,0,0,0,0,0,0
ENSG00000260631,0,0,0,0,0,0
ENSG00000260472,0,0,0,0,0,0
ENSG00000260568,1,0,0,0,0,1
ENSG00000290927,635,589,581,448,297,446
ENSG00000131797,4,1,3,2,0,3
ENSG00000276867,5,2,0,2,1,4
ENSG00000261731,0,0,0,0,0,0
ENSG00000197302,756,620,635,646,244,559
ENSG00000259810,4,0,1,1,0,2
ENSG00000260722,0,0,0,0,0,0
ENSG00000180663,0,0,0,0,0,0
ENSG00000262959,1,0,1,1,1,2
ENSG00000262482,6,5,7,4,2,8
ENSG00000131650,344,354,447,303,317,419
ENSG00000260083,26,33,34,24,25,38
ENSG00000099381,2787,2709,2167,2547,2289,2138
ENSG00000166164,2796,2792,2614,3724,2219,2372
ENSG00000231439,17,29,25,8,16,29
ENSG00000226942,13,23,18,21,10,19
ENSG00000161981,638,720,481,1027,699,422
ENSG00000289067,11,14,9,8,11,15
ENSG00000127578,8,6,6,9,7,6
ENSG00000130731,1241,1346,1309,1211,1288,1331
ENSG00000127585,851,827,878,1144,788,1271
ENSG00000279255,12,13,15,1,4,5
ENSG00000162006,105,74,88,110,87,85
ENSG00000007376,1689,1878,1607,1888,1305,1294
ENSG00000127586,2137,2032,2325,2200,2055,2096
ENSG00000127588,2,6,9,9,12,8
ENSG00000167978,23284,18631,22096,23499,18891,21248
ENSG00000261971,278,214,302,168,210,280
ENSG00000262370,1,1,1,1,0,0
ENSG00000263072,249,246,242,143,168,218
ENSG00000263011,6,3,6,2,1,7
ENSG00000085644,322,302,345,295,402,414
ENSG00000185864,144,136,115,101,66,152
ENSG00000177238,1,0,1,1,3,0
ENSG00000289930,0,0,0,0,0,0
ENSG00000140688,637,666,767,405,557,807
ENSG00000260625,5,4,5,1,2,4
ENSG00000289889,0,1,2,0,0,0
ENSG00000260067,0,0,0,0,0,0
ENSG00000287469,0,1,1,0,1,1
ENSG00000261421,0,0,0,0,0,0
ENSG00000261815,0,0,0,0,0,0
ENSG00000102924,1536,1511,1206,1636,968,883
ENSG00000279249,316,292,312,214,86,188
ENSG00000262950,0,0,0,0,0,0
ENSG00000172775,750,752,736,756,597,585
ENSG00000179776,2,0,1,0,0,0
ENSG00000246777,15,7,12,11,3,7
ENSG00000249961,2,0,2,1,2,1
ENSG00000159593,1209,1229,1142,1046,430,847
ENSG00000258122,4,2,1,1,1,6
ENSG00000168748,3,4,5,0,2,4
ENSG00000172840,461,412,450,307,217,524
ENSG00000288854,0,0,0,0,0,1
ENSG00000166592,7,4,9,3,3,2
ENSG00000289551,0,0,1,0,0,1
ENSG00000153789,0,0,0,0,0,0
ENSG00000287946,0,0,0,0,0,1
ENSG00000283516,1,0,0,0,3,0
ENSG00000162078,26,29,53,23,27,34
ENSG00000005001,546,501,730,500,756,813
ENSG00000157423,79,67,78,85,62,79
ENSG00000172137,282,320,223,470,274,316
ENSG00000292400,0,0,0,0,0,0
ENSG00000292401,0,0,0,0,0,0
ENSG00000196557,95,85,108,34,135,139
ENSG00000116176,0,0,0,0,0,0
ENSG00000197253,0,0,0,0,0,0
ENSG00000292385,0,0,0,0,0,0
ENSG00000172236,0,0,0,0,0,0
ENSG00000095917,0,0,0,0,0,0
